SIGNGU_CD,EMDL_CD,CLL,HMNO,VCNO,ADRES_NM,HOUSE_TYPE,HSMP_NM,BILDNG_YR,FLR,XUAR,CNTRCT_YM,CNTRCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DSTNC,SIGUNGU_CD,CNTCT_DE,NRB_SWST_DIST
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,13,84.04,202503,,매매,41000,0,0,송도달빛축제공원역,,28185,14,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,13,84.09,202503,,월세,0,3000,130,송도달빛축제공원역,,28185,27,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,34,84.46,202503,,월세,0,1000,140,송도달빛축제공원역,,28185,24,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,34,84.03,202503,,월세,0,1000,127,송도달빛축제공원역,,28185,23,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,48,84.19,202503,,월세,0,10000,50,송도달빛축제공원역,,28185,22,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,23,84.82,202503,,월세,0,13000,50,송도달빛축제공원역,,28185,21,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,7,84.31,202503,,월세,0,1500,125,송도달빛축제공원역,,28185,20,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,7,84.91,202503,,월세,0,5000,85,송도달빛축제공원역,,28185,19,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,28,84.04,202503,,월세,0,1000,150,송도달빛축제공원역,,28185,19,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,33,84.09,202503,,월세,0,3000,120,송도달빛축제공원역,,28185,19,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,33,84.05,202503,,월세,0,3000,120,송도달빛축제공원역,,28185,17,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,37,84.09,202503,,월세,0,1000,150,송도달빛축제공원역,,28185,13,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,37,84.05,202503,,월세,0,2500,120,송도달빛축제공원역,,28185,13,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,18,84.03,202503,,월세,0,3000,105,송도달빛축제공원역,,28185,12,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,45,84.09,202503,,월세,0,3000,118,송도달빛축제공원역,,28185,7,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,42,84.07,202503,,월세,0,5000,100,송도달빛축제공원역,,28185,7,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,34,84.06,202503,,월세,0,2000,130,송도달빛축제공원역,,28185,6,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,45,84.09,202503,,월세,0,3000,118,송도달빛축제공원역,,28185,6,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,19,84.82,202503,,월세,0,2000,130,송도달빛축제공원역,,28185,3,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,37,84.01,202503,,월세,0,2500,110,송도달빛축제공원역,,28185,2,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,13,84.01,202503,,월세,0,3000,130,송도달빛축제공원역,,28185,1,205
,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,3,84.99,202503,,월세,0,2000,120,송도달빛축제공원역,,28185,1,205
,10100,1,120,24,인천광역시 연수구 옥련동 120-24,연립다세대,전원빌라(120-24),1991,2,46.54,202406,,매매,8400,0,0,송도역,,28185,21,386
,10100,1,122,0,인천광역시 연수구 옥련동 122,연립다세대,중앙골든빌라(122-0),2002,1,55.77,202406,,매매,16500,0,0,송도역,,28185,5,425
,10100,1,248,21,인천광역시 연수구 옥련동 248-21,연립다세대,양지빌라(248-21),1991,1,35.13,202406,,매매,6900,0,0,송도역,,28185,5,470
,10100,1,333,3,인천광역시 연수구 옥련동 333-3,연립다세대,반석빌라,2001,1,49.42,202406,,월세,0,1000,50,송도역,,28185,21,489
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,13,59.98,202406,,매매,26000,0,0,송도역,,28185,22,457
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,7,59.98,202406,,매매,25800,0,0,송도역,,28185,19,457
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,15,59.98,202406,,매매,26500,0,0,송도역,,28185,16,457
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,18,59.98,202406,,매매,27700,0,0,송도역,,28185,6,457
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,14,59.98,202406,,매매,28300,0,0,송도역,,28185,4,457
,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,7,59.98,202406,,월세,0,2000,80,송도역,,28185,15,457
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,14,29.7,202406,,매매,13900,0,0,송도역,,28185,30,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,14,29.7,202406,,매매,14400,0,0,송도역,,28185,26,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,6,29.7,202406,,매매,13500,0,0,송도역,,28185,8,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,8,29.7,202406,,매매,14000,0,0,송도역,,28185,8,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,6,29.7,202406,,매매,15000,0,0,송도역,,28185,7,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,6,29.7,202406,,매매,13400,0,0,송도역,,28185,5,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,4,29.7,202406,,월세,0,1000,45,송도역,,28185,24,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,4,29.7,202406,,월세,0,500,50,송도역,,28185,4,234
,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,9,29.7,202406,,월세,0,500,50,송도역,,28185,3,234
,10100,1,641,1,인천광역시 연수구 옥련동 641-1,아파트,태평,1997,20,120.29,202406,,매매,36000,0,0,송도역,,28185,20,330
,10100,1,641,1,인천광역시 연수구 옥련동 641-1,아파트,태평,1997,21,84.74,202406,,월세,0,13000,40,송도역,,28185,5,330
,10100,1,641,1,인천광역시 연수구 옥련동 641-1,아파트,태평,1997,6,84.74,202406,,월세,0,10000,50,송도역,,28185,5,330
,10100,1,643,2,인천광역시 연수구 옥련동 643-2,아파트,풍림,1998,11,59.96,202406,,매매,27800,0,0,송도역,,28185,20,247
,10100,1,643,2,인천광역시 연수구 옥련동 643-2,아파트,풍림,1998,14,59.96,202406,,매매,26800,0,0,송도역,,28185,3,247
,10100,1,643,2,인천광역시 연수구 옥련동 643-2,아파트,풍림,1998,5,59.96,202406,,월세,0,3000,70,송도역,,28185,22,247
,10200,1,31,3,인천광역시 연수구 선학동 31-3,연립다세대,향모빌딩,2011,2,16.59,202406,,월세,0,300,37,문학경기장역,,28185,7,100
,10200,1,340,0,인천광역시 연수구 선학동 340,아파트,"태산,대진.정광아파트",1991,4,64.38,202406,,월세,0,4000,50,선학역,,28185,27,407
,10200,1,340,0,인천광역시 연수구 선학동 340,아파트,"태산,대진.정광아파트",1991,4,64.38,202406,,월세,0,1500,60,선학역,,28185,26,407
,10200,1,340,0,인천광역시 연수구 선학동 340,아파트,"태산,대진.정광아파트",1991,3,84.69,202406,,월세,0,1000,85,선학역,,28185,25,407
,10200,1,340,0,인천광역시 연수구 선학동 340,아파트,"태산,대진.정광아파트",1991,2,64.38,202406,,월세,0,1500,60,선학역,,28185,12,407
,10200,1,350,0,인천광역시 연수구 선학동 350,아파트,금호타운,1992,11,101.88,202406,,매매,38500,0,0,선학역,,28185,30,12
,10200,1,350,0,인천광역시 연수구 선학동 350,아파트,금호타운,1992,2,84.9,202406,,매매,31000,0,0,선학역,,28185,28,12
,10200,1,350,0,인천광역시 연수구 선학동 350,아파트,금호타운,1992,11,84.9,202406,,매매,38500,0,0,선학역,,28185,25,12
,10200,1,352,0,인천광역시 연수구 선학동 352,아파트,뉴서울,1992,1,84.53,202406,,매매,28900,0,0,선학역,,28185,30,83
,10200,1,352,0,인천광역시 연수구 선학동 352,아파트,뉴서울,1992,6,84.53,202406,,매매,31000,0,0,선학역,,28185,8,83
,10200,1,352,0,인천광역시 연수구 선학동 352,아파트,뉴서울,1992,1,126.89,202406,,월세,0,2500,110,선학역,,28185,4,83
,10200,1,353,0,인천광역시 연수구 선학동 353,아파트,대동,1992,7,84.4,202406,,매매,28500,0,0,선학역,,28185,29,229
,10200,1,353,0,인천광역시 연수구 선학동 353,아파트,아주,1992,15,84.06,202406,,월세,0,2000,90,선학역,,28185,30,229
,10200,1,387,0,인천광역시 연수구 선학동 387,아파트,윤성,1995,13,84.93,202406,,매매,30400,0,0,선학역,,28185,30,343
,10200,1,387,0,인천광역시 연수구 선학동 387,아파트,윤성,1995,9,59.86,202406,,매매,21000,0,0,선학역,,28185,30,343
,10200,1,387,0,인천광역시 연수구 선학동 387,아파트,윤성,1995,14,59.86,202406,,매매,21000,0,0,선학역,,28185,27,343
,10200,1,387,0,인천광역시 연수구 선학동 387,아파트,윤성,1995,14,59.86,202406,,월세,0,2000,60,선학역,,28185,30,343
,10200,1,389,0,인천광역시 연수구 선학동 389,아파트,희영무지개2,1995,15,84.98,202406,,매매,28000,0,0,선학역,,28185,15,315
,10200,1,391,1,인천광역시 연수구 선학동 391-1,연립다세대,아름빌라(14동),1994,-1,37.15,202406,,매매,5200,0,0,선학역,,28185,1,302
,10200,1,398,3,인천광역시 연수구 선학동 398-3,연립다세대,"우미마을(다,라)동",1995,-1,59.95,202406,,매매,7650,0,0,선학역,,28185,30,178
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,8,84.94,202406,,매매,39000,0,0,신연수,,28185,29,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,12,84.94,202406,,매매,37500,0,0,신연수,,28185,27,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,2,84.94,202406,,매매,36750,0,0,신연수,,28185,26,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,1,70.28,202406,,매매,27000,0,0,신연수,,28185,26,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,대림,1993,2,62.48,202406,,매매,29000,0,0,신연수,,28185,24,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,5,84.94,202406,,매매,35400,0,0,신연수,,28185,1,2
,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,12,70.28,202406,,월세,0,2000,95,신연수,,28185,7,2
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,10,49.94,202406,,매매,19800,0,0,신연수,,28185,20,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,5,49.94,202406,,매매,18400,0,0,신연수,,28185,14,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,14,41.3,202406,,매매,16500,0,0,신연수,,28185,6,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,9,49.94,202406,,매매,20500,0,0,신연수,,28185,5,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,12,41.3,202406,,매매,16800,0,0,신연수,,28185,1,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,6,49.94,202406,,월세,0,1000,70,신연수,,28185,29,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,13,49.94,202406,,월세,0,2000,50,신연수,,28185,13,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,11,49.94,202406,,월세,0,2000,50,신연수,,28185,8,185
,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,10,49.94,202406,,월세,0,1000,60,신연수,,28185,5,185
,10300,1,534,0,인천광역시 연수구 연수동 534,아파트,유천,1993,11,84.87,202406,,매매,32700,0,0,연수역,,28185,19,498
,10300,1,534,0,인천광역시 연수구 연수동 534,아파트,유천,1993,5,60.07,202406,,매매,24800,0,0,연수역,,28185,6,498
,10300,1,534,0,인천광역시 연수구 연수동 534,아파트,유천,1993,5,60.07,202406,,월세,0,2000,75,연수역,,28185,27,498
,10300,1,534,0,인천광역시 연수구 연수동 534,아파트,유천,1993,7,84.87,202406,,월세,0,2000,90,연수역,,28185,2,498
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,4,84.97,202406,,매매,25100,0,0,연수역,,28185,21,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,4,84.97,202406,,매매,27900,0,0,연수역,,28185,17,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,4,84.97,202406,,매매,26500,0,0,연수역,,28185,17,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,태경,1992,1,84.94,202406,,매매,27000,0,0,연수역,,28185,14,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,2,84.97,202406,,매매,28500,0,0,연수역,,28185,1,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,5,84.97,202406,,매매,26800,0,0,연수역,,28185,1,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,태경,1992,2,84.94,202406,,월세,0,1000,95,연수역,,28185,24,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,5,84.97,202406,,월세,0,15000,20,연수역,,28185,5,454
,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,5,84.97,202406,,월세,0,15000,20,연수역,,28185,5,454
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,10,59.75,202406,,매매,25500,0,0,연수역,,28185,30,492
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,10,39.74,202406,,매매,16500,0,0,연수역,,28185,29,492
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,9,59.75,202406,,매매,23700,0,0,연수역,,28185,22,492
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,12,59.75,202406,,매매,23900,0,0,연수역,,28185,10,492
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,6,59.75,202406,,월세,0,2000,70,연수역,,28185,19,492
,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,10,39.74,202406,,월세,0,1000,60,연수역,,28185,5,492
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,3,49.24,202406,,매매,19000,0,0,연수역,,28185,20,359
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,3,49.24,202406,,매매,22000,0,0,연수역,,28185,7,359
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,2,49.24,202406,,월세,0,1000,70,연수역,,28185,25,359
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,2,49.24,202406,,월세,0,1000,70,연수역,,28185,25,359
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,3,49.24,202406,,월세,0,1000,70,연수역,,28185,18,359
,10300,1,540,0,인천광역시 연수구 연수동 540,아파트,문남마을,1994,5,49.24,202406,,월세,0,9000,37,연수역,,28185,5,359
,10300,1,568,16,인천광역시 연수구 연수동 568-16,오피스텔,태현빌딩,2017,3,27.31,202406,,월세,0,500,41,연수역,,28185,1,35
,10300,1,576,0,인천광역시 연수구 연수동 576,아파트,태산,1993,4,84.56,202406,,매매,35600,0,0,연수역,,28185,3,249
,10300,1,577,0,인천광역시 연수구 연수동 577,아파트,영남,1992,4,84.8,202406,,매매,29500,0,0,연수역,,28185,23,201
,10300,1,577,0,인천광역시 연수구 연수동 577,아파트,영남,1992,3,84.8,202406,,월세,0,2000,85,연수역,,28185,28,201
,10300,1,577,0,인천광역시 연수구 연수동 577,아파트,영남,1992,5,84.8,202406,,월세,0,2000,80,연수역,,28185,11,201
,10300,1,577,0,인천광역시 연수구 연수동 577,아파트,영남,1992,4,84.94,202406,,월세,0,13000,40,연수역,,28185,3,201
,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,3,36.27,202406,,매매,15000,0,0,연수역,,28185,21,198
,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,7,51.75,202406,,매매,23000,0,0,연수역,,28185,17,198
,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,9,51.75,202406,,매매,24400,0,0,연수역,,28185,6,198
,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,7,51.75,202406,,매매,21200,0,0,연수역,,28185,6,198
,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,8,51.75,202406,,월세,0,1500,70,연수역,,28185,2,198
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,13,44.66,202406,,매매,17200,0,0,원인재역,,28185,26,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,15,44.66,202406,,매매,17300,0,0,원인재역,,28185,26,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,11,44.66,202406,,매매,18200,0,0,원인재역,,28185,26,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,6,44.66,202406,,매매,17750,0,0,원인재역,,28185,15,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,5,44.66,202406,,매매,16500,0,0,원인재역,,28185,1,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,3,44.66,202406,,월세,0,1000,63,원인재역,,28185,29,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,10,44.66,202406,,월세,0,500,65,원인재역,,28185,29,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,9,44.66,202406,,월세,0,1000,65,원인재역,,28185,28,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,2,44.66,202406,,월세,0,500,50,원인재역,,28185,22,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,11,44.66,202406,,월세,0,2000,55,원인재역,,28185,15,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,1,44.66,202406,,월세,0,1000,57,원인재역,,28185,12,71
,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,4,44.66,202406,,월세,0,1000,55,원인재역,,28185,2,71
,10300,1,579,0,인천광역시 연수구 연수동 579,아파트,대우1,1992,9,101.76,202406,,매매,42300,0,0,원인재역,,28185,29,351
,10300,1,579,0,인천광역시 연수구 연수동 579,아파트,대우1,1992,1,101.76,202406,,매매,33800,0,0,원인재역,,28185,25,351
,10300,1,579,0,인천광역시 연수구 연수동 579,아파트,대우1,1992,5,101.76,202406,,매매,36500,0,0,원인재역,,28185,19,351
,10300,1,579,0,인천광역시 연수구 연수동 579,아파트,대우1,1992,2,101.76,202406,,매매,33000,0,0,원인재역,,28185,18,351
,10300,1,579,0,인천광역시 연수구 연수동 579,아파트,대우1,1992,5,101.76,202406,,매매,35000,0,0,원인재역,,28185,6,351
,10300,1,582,0,인천광역시 연수구 연수동 582,아파트,풍림1,1992,14,84.81,202406,,매매,37000,0,0,신연수,,28185,25,2
,10300,1,582,0,인천광역시 연수구 연수동 582,아파트,풍림1,1992,2,84.81,202406,,매매,31000,0,0,신연수,,28185,14,2
,10300,1,582,0,인천광역시 연수구 연수동 582,아파트,풍림1,1992,10,84.96,202406,,매매,33500,0,0,신연수,,28185,7,2
,10300,1,582,0,인천광역시 연수구 연수동 582,아파트,풍림1,1992,12,84.81,202406,,매매,34000,0,0,신연수,,28185,5,2
,10300,1,582,0,인천광역시 연수구 연수동 582,아파트,풍림1,1992,13,84.96,202406,,매매,36000,0,0,신연수,,28185,3,2
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,3,49.56,202406,,매매,20600,0,0,원인재역,,28185,30,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,13,49.56,202406,,매매,21900,0,0,원인재역,,28185,29,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,3,26.82,202406,,매매,11100,0,0,원인재역,,28185,28,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,14,26.82,202406,,매매,12200,0,0,원인재역,,28185,27,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,6,26.82,202406,,매매,12350,0,0,원인재역,,28185,27,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,7,26.82,202406,,매매,13000,0,0,원인재역,,28185,26,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,7,49.56,202406,,매매,20250,0,0,원인재역,,28185,26,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,5,49.56,202406,,매매,22800,0,0,원인재역,,28185,22,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,2,26.82,202406,,매매,11900,0,0,원인재역,,28185,21,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,9,49.56,202406,,매매,19650,0,0,원인재역,,28185,21,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,3,26.82,202406,,매매,12750,0,0,원인재역,,28185,20,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,7,26.82,202406,,매매,12500,0,0,원인재역,,28185,19,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,4,49.56,202406,,매매,21000,0,0,원인재역,,28185,15,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,6,26.82,202406,,매매,12500,0,0,원인재역,,28185,13,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,13,49.56,202406,,매매,22700,0,0,원인재역,,28185,11,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,13,26.82,202406,,매매,12700,0,0,원인재역,,28185,11,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,15,50.67,202406,,매매,18500,0,0,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,7,44.22,202406,,매매,17250,0,0,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,5,49.56,202406,,매매,20250,0,0,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,8,26.82,202406,,매매,11900,0,0,원인재역,,28185,9,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,8,49.56,202406,,매매,20500,0,0,원인재역,,28185,8,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,14,49.56,202406,,매매,22900,0,0,원인재역,,28185,8,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,2,49.56,202406,,매매,19950,0,0,원인재역,,28185,6,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,2,50.67,202406,,매매,18900,0,0,원인재역,,28185,5,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,6,49.56,202406,,월세,0,4000,55,원인재역,,28185,29,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,5,26.82,202406,,월세,0,500,45,원인재역,,28185,27,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,5,49.56,202406,,월세,0,2000,65,원인재역,,28185,24,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,1,26.82,202406,,월세,0,1000,40,원인재역,,28185,24,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,15,49.56,202406,,월세,0,1000,70,원인재역,,28185,22,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,8,26.82,202406,,월세,0,500,42,원인재역,,28185,21,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,1,50.67,202406,,월세,0,2000,40,원인재역,,28185,20,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,14,49.56,202406,,월세,0,1000,70,원인재역,,28185,19,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,8,50.67,202406,,월세,0,640,55,원인재역,,28185,15,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,12,26.82,202406,,월세,0,1000,45,원인재역,,28185,15,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,9,49.56,202406,,월세,0,1000,65,원인재역,,28185,14,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,7,26.82,202406,,월세,0,500,50,원인재역,,28185,14,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,11,50.67,202406,,월세,0,1000,55,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,14,26.82,202406,,월세,0,500,50,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,1,49.56,202406,,월세,0,500,70,원인재역,,28185,10,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,10,26.82,202406,,월세,0,500,35,원인재역,,28185,9,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,14,26.82,202406,,월세,0,500,45,원인재역,,28185,8,1
,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,6,26.82,202406,,월세,0,300,35,원인재역,,28185,8,1
