NO,주소,위도,경도,층,보증금 시그모이드,보증금 z score,보증금,월세 시그모이드,월세 zscore,월세,관리비 시그모이드,관리비 zscore,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소,버스_시간(분),지하철_시간(분),총_시간(분)
86,인천시 연수구 옥련동 526-10,37.4184447,126.6538318,2,0.378489117,-0.495966104,3000000,0.25628,-1.06537,350000,0.2808,-0.9405,50000,원룸,7,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63909077916037-37.418469000000144&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFjsubDgBxzylavSOssCDyALpAA,0,0,31 
87,인천시 연수구 옥련동 526-1,37.4187776,126.6536721,2,0.378489117,-0.495966104,3000000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63895577916128-37.41881999999853&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCsNh3YCcAdjnlK1PRGrLAg8gC6QA,0,0,31 
88,인천시 연수구 옥련동 352-13,37.4237929,126.6556373,1,0.467957062,-0.128347651,7000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,빌라,10,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6408987791599-37.42384500000013&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgOwBOVw4AMnueUrV6I1ZYEHkAXSA,0,0,32 
89,인천시 연수구 옥련동 278-6,37.4269425,126.654267,5,0.536775018,0.147366189,10000000,0.55959,0.23948,650000,0.18342,-1.49334,0,단독/다가구,16,3,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63953577916027-37.426996000000884&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDMNgJxOPc8pWr0jVlgQeQBdIA,0,0,35 
90,인천시 연수구 옥련동 405-22,37.4223851,126.6548529,1,0.647230873,0.606889256,15000000,0.61229,0.45696,700000,0.18342,-1.49334,0,빌라,18,3,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64011177915836-37.42241300000026&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhsAGABx27NueUrV6I1ZYEHkAXSA,0,0,33 
91,인천시 연수구 옥련동 348-128,37.4230633,126.6556858,2,0.422588357,-0.312156877,5000000,0.61229,0.45696,700000,0.2808,-0.9405,50000,단독/다가구,13,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64096977916233-37.42307699999871&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhsAGAMwBWD3PKVq9EassCDyALpAA,0,0,33 
92,인천시 연수구 옥련동 526-1,37.4187776,126.6536721,3,0.378489117,-0.495966104,3000000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63895577916128-37.41882000000051&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCcAdhtuADAFY55Smp6I1ZYEHkAXSA,0,0,31 
93,인천시 연수구 옥련동 348-128,37.4230633,126.6556858,2,0.422588357,-0.312156877,5000000,0.61229,0.45696,700000,0.30366,-0.82993,60000,원룸,10,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64096977915983-37.42307699999948&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVicAGABwBmV67nlK1PRGrLAg8gC6QA,0,0,33 
94,인천시 연수구 옥련동 369-15,37.4242116,126.6540085,2,0.536775018,0.147366189,10000000,0.61229,0.45696,700000,0.18342,-1.49334,0,단독/다가구,19,3,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63928477916284-37.42424499999993&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAcAdgcBWAJye55Smp6I1ZYEHkAXSA,0,0,33 
95,인천시 연수구 옥련동 354-37,37.4244031,126.6547646,2,0.422588357,-0.312156877,5000000,0.45129,-0.19547,550000,0.23837,-1.16163,30000,단독/다가구,11,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64003277916231-37.42444199999997&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCcLgBwOA7F7nlK1PRGrLAg8gC6QA,0,0,32 
96,인천시 연수구 옥련동 526-1,37.4187776,126.6536721,2,0.378489117,-0.495966104,3000000,0.29987,-0.8479,400000,0.32753,-0.71936,70000,원룸,6,1,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63895577915866-37.41882000000059&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcdgAzuHAdjnlK1PRGrLAg8gC6QA,0,0,31 
97,인천시 연수구 옥련동 348-128,37.4230633,126.6556858,2,0.422588357,-0.312156877,5000000,0.61229,0.45696,700000,0.2808,-0.9405,50000,단독/다가구,13,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6409697791612-37.42307699999968&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDMAdicP7c8pWr0jVlgQeQBdIA,0,0,33 
98,인권로9번길 63-14,37.4210708,126.6491427,1,0.422588357,-0.312156877,5000000,0.39821,-0.41294,500000,0.20056,-1.38277,10000,빌라,15,3,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63445277915821-37.420978000001085&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVnsAOJw9dzylavSOssCDyALpAA,0,0,32 
99,인천시 연수구 옥련동 348-141,37.4223723,126.6566379,3,0.879261835,1.985458455,30000000,0.33762,-0.67392,440000,0.35234,-0.60879,80000,빌라,17,3,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64260777916058-37.42217100000022&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMz13bnlK1ekdawIPIAukA,0,0,35 
100,인천시 연수구 옥련동 148,37.4284005,126.6476622,3,0.35712356,-0.587870717,2000000,0.28193,-0.93489,380000,0.2808,-0.9405,50000,원룸,8,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6329187791614-37.428430000001285&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwAOe3YCcc8pWr0jVlgQeQBdIA,0,0,39 
101,인천시 연수구 옥련동 190-10,37.4272096,126.6441203,3,0.378489117,-0.495966104,3000000,0.31845,-0.76091,420000,0.30366,-0.82993,60000,원룸,12,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6294267791593-37.427236999999806&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwAOAAwBWd%2B7nlK1PRGrLAg8gC6QA,0,0,36 
102,인천시 연수구 옥련동 526-1,37.4187776,126.6536721,2,0.378489117,-0.495966104,3000000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63895577916196-37.41881999999927&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCsNmwHYAnAA455Smp6I1ZYEHkAXSA,0,0,31 
103,인천시 연수구 옥련동 190-10,37.4272096,126.6441203,3,0.35712356,-0.587870717,2000000,0.31845,-0.76091,420000,0.30366,-0.82993,60000,원룸,10,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.62942677916021-37.427236999999806&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwB2AJzOALM7nlK1PRGrLAg8gC6QA,0,0,36 
104,인천시 연수구 옥련동 278-6,37.4269425,126.654267,5,0.536775018,0.147366189,10000000,0.5055,0.02201,600000,0.40428,-0.38765,100000,단독/다가구,15,3,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6395357791589-37.426995999999534&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhtOAnG4DsAZjnlK1PRGrLAg8gC6QA,0,0,35 
105,인천시 연수구 옥련동 254-20,37.4266929,126.6521216,1,0.326132967,-0.725727637,500000,0.25628,-1.06537,350000,0.2808,-0.9405,50000,원룸,8,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63739677916124-37.426724999999806&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgKwBmAOwAGACwAOOeSU1PRGrLAg8gC6QA,0,0,38 
106,인천시 연수구 옥련동 558-21,37.4160172,126.652544,2,0.978617138,3.823550722,50000000,0.5055,0.02201,600000,0.5412,0.16519,150000,빌라,18,3,2,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63783077915832-37.41602200000024&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgMwB2GwBYHATjnlK1PRGrLAg8gC6QA,0,0,30 
107,인천시 연수구 옥련동 471-2,37.4220382,126.6502792,1,0.536775018,0.147366189,10000000,0.61229,0.45696,700000,0.2808,-0.9405,50000,빌라,20,3,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63557777916265-37.422076000001454&zoom=14.350346760687314&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAcAVjcAWTy7nlK1PRGrLAg8gC6QA,0,0,30 
108,인천시 연수구 옥련동 418-16,37.421033,126.6516169,1,0.378489117,-0.495966104,3000000,0.21707,-1.28285,300000,0.18342,-1.49334,0,빌라,8,1,1,북서,북서,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63665132584492-37.421145848914335&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgCw2ADG%2BcBOOeUrV6I1ZYEHkAXSA,0,0,33 
109,인천시 연수구 옥련동 518-9,37.4197579,126.6500187,3,0.422588357,-0.312156877,5000000,0.61229,0.45696,700000,0.18342,-1.49334,0,오피스텔,15,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63505932296994-37.41978699999943&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCsNgBwAWAOwu55Smp6I1ZYEHkAXSA,0,0,30 
110,인천시 연수구 옥련동 272-18,37.4271222,126.6541193,5,0.35712356,-0.587870717,2000000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,원룸,8,1,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63918332296953-37.42716800000059&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgBwPXNgMxzylavSOssCDyALpAA,0,0,36 
111,인천시 연수구 옥련동 561-8,37.4169814,126.6526073,5,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.2808,-0.9405,50000,원룸,9,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63762232296585-37.41699599999903&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgOwBmGwBYHAVjnlK1PRGrLAg8gC6QA,0,0,29 
112,인천시 연수구 옥련동 481-9,37.4217169,126.6482924,1,0.422588357,-0.312156877,5000000,0.55959,0.23948,650000,0.40428,-0.38765,100000,원룸,12,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63335132296629-37.42175899999961&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwAWAKx3ndueUrV6I1ZYEHkAXSA300,0,0,31 
113,인천시 연수구 옥련동 526-1,37.4187776,126.6536721,3,0.378489117,-0.495966104,3000000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63873332297021-37.41881999999957&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKwOAHAAY3ATjnlK1PRGrLAg8gC6QA,0,0,31 
114,인천시 연수구 옥련동 285-8,37.4275143,126.6556879,2,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.40428,-0.38765,100000,원룸,10,2,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64074432297048-37.427533&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgKwB2BzYDMdueUrV6I1ZYEHkAXSA,0,0,34 
115,인천시 연수구 옥련동 327-24,37.4259577,126.6595363,2,0.35712356,-0.587870717,2000000,0.25628,-1.06537,350000,0.2808,-0.9405,50000,원룸,7,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64459832296711-37.42599099999923&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgKwB2GzYDMzueUrV6I1ZYEHkAXSA,0,0,36 
116,인천시 연수구 옥련동 128,37.4280179,126.6492797,4,0.536775018,0.147366189,10000000,0.79032,1.32686,900000,0.23837,-1.16163,30000,단독/다가구,26,3,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63430832297195-37.42807099999898&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgBwAWAOyO7c8pWr0jVlgQeQBdIA,0,0,39 
